image	haze	primary	agriculture	clear	water	habitation	road	cultivation	slash_burn	cloudy	partly_cloudy	conventional_mine	bare_ground	artisinal_mine	blooming	selective_logging	blow_down
train_5078	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5079	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0
train_508	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5080	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5081	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5082	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5083	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5084	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5085	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5086	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5087	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5088	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5089	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_509	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5090	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_5091	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5092	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5093	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5094	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5095	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5097	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_5098	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5099	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_51	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_510	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5100	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5101	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_5102	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5103	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5104	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5105	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_5106	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5107	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_5108	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5109	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_511	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5110	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_5111	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
train_5112	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_5113	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5114	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5115	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5116	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5117	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_5118	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5119	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_512	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_5120	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5121	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5122	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5123	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5124	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5125	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5126	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5127	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5128	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5129	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_513	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_5130	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5131	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5132	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5133	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5134	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5135	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5136	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5137	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5138	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5139	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_514	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5140	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_5141	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5142	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5143	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5144	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5145	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5146	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5148	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5149	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_515	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5150	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5151	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5152	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5153	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5154	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_5155	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_5156	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5157	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_5158	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_5159	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_516	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5160	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5161	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_5162	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5163	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5164	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5165	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5166	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5167	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5168	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_5169	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_517	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5170	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5171	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5172	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5173	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5174	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
train_5175	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
train_5176	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_5177	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5179	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_518	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
train_5180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5181	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5182	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5183	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5184	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5185	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5186	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5187	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5188	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5189	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_519	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_5190	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5191	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5192	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5193	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5194	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5195	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_5196	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5197	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5198	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5199	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_52	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_520	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_5200	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5201	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5202	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5203	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5204	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5205	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_5206	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5207	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5208	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5209	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_521	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1
train_5210	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5211	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5212	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5213	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5214	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5215	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_5216	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5217	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_5218	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5219	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_522	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5220	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5221	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5222	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5223	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5224	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5225	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
train_5226	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5227	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5228	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5229	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_523	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_5230	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5231	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5232	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_5233	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5234	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5235	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5236	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5237	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5238	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5239	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_524	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5240	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5241	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_5242	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5243	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5244	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_5245	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
train_5246	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5247	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_5248	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5249	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_525	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_5250	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
train_5251	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_5252	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5253	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5254	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5255	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5256	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_5257	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5258	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5259	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_526	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5260	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5261	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5262	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5263	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_5264	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5265	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5266	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5267	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5268	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5269	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_527	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5270	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5271	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5272	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5273	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_5274	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5275	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5276	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
train_5277	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5278	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5279	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
train_528	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5280	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5281	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5282	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5283	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5284	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5285	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5286	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5287	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5288	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5289	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_529	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_5290	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5291	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5292	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5293	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5294	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5295	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5296	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5297	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5298	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5299	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_53	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_530	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5300	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5301	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5302	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5303	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5304	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_5305	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
train_5306	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5307	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_5308	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_5309	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_531	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5310	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_5311	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5312	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
train_5313	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5314	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5315	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5316	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5317	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5318	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5319	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
train_532	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
train_5320	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5321	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5322	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5323	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5324	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5326	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5327	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_5328	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5329	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_533	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5330	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5331	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5332	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5333	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_5334	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5335	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5336	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5337	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5338	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5339	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_534	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5340	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5341	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5342	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_5343	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5344	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5345	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_5346	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5347	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_5348	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_5349	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_535	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
train_5350	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_5351	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5352	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5353	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5354	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5355	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5356	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_5357	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5358	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5359	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_536	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5360	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5361	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5362	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5363	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5364	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5365	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5366	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5367	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5368	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5369	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_537	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_5370	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_5371	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5372	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_5373	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5374	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
train_5375	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5376	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_5377	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5378	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5379	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_538	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5380	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
train_5381	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_5382	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5383	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5384	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5385	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5386	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5387	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_5388	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_5389	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_539	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_5390	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5391	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_5392	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5393	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5394	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5395	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5396	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5397	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_5398	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_5399	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_54	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_540	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
